cvalue(),jaccard(),loglikelihood(),mutual_expectation(),specific_frequency_biased_mutual_dependency(),tscore(),unigram_subtuples(),w_order(),w_tf_order(),specific_exponential_correlation(e=3.8),w_specific_exponential_correlation(e=1.15)
0.2209413734,0.1192068846,0.0520958234,0.2583717084,0.0050163812,0.3042175465,0.0314110462,0.0200790039,0.2980974421,0.0060589008,0.1652542915
0.2208591211,0.119154116,0.052095751,0.258316384,0.0050142406,0.3041770126,0.0314112844,0.0200791015,0.2980547022,0.0060567295,0.1652775074
0.2207768924,0.1191013855,0.0520956938,0.2582610314,0.0050121014,0.3041366995,0.0314114898,0.0200792465,0.2980118553,0.0060545586,0.1653006885
0.2206946874,0.1190486933,0.0520956515,0.2582058549,0.0050099635,0.3040964023,0.0314116626,0.0200793705,0.2979690382,0.006052388,0.1653237667
0.2206125063,0.118996107,0.0520956242,0.2581507183,0.005007827,0.3040560531,0.0314118707,0.0200794737,0.2979262508,0.0060502179,0.1653469462
0.2205303495,0.1189435588,0.0520956118,0.2580954859,0.0050056919,0.3040158555,0.0314120462,0.0200795562,0.2978833578,0.0060480482,0.1653699554
0.220448217,0.1188910486,0.0520956143,0.2580402938,0.0050035581,0.3039756739,0.031412257,0.020079618,0.2978407654,0.0060458789,0.1653929302
0.2203661092,0.1188385765,0.052095564,0.2579852093,0.0050014258,0.3039355082,0.0314124354,0.0200796594,0.2977980675,0.00604371,0.1654158707
0.2202840261,0.1187862098,0.0520955285,0.257930367,0.0049992947,0.3038956279,0.0314127835,0.0200796803,0.2977554668,0.0060415415,0.1654388445
0.2202019681,0.1187338809,0.0520955079,0.2578756314,0.0049971651,0.3038556957,0.0314130988,0.020079681,0.2977128958,0.0060393735,0.1654617838
0.2201200023,0.1186815899,0.0520954349,0.257820935,0.0049950369,0.3038159132,0.0314135158,0.0200796614,0.2976702875,0.0060372059,0.1654846219
0.2200380618,0.1186294038,0.0520954437,0.257766211,0.00499291,0.303776213,0.0314140339,0.0200796887,0.2976278429,0.0060350388,0.1655072922
0.2199561467,0.1185772555,0.0520954002,0.257711393,0.0049907845,0.3037365947,0.0314145189,0.0200797625,0.2975854947,0.0060328721,0.1655298622
0.2198742572,0.1185252116,0.0520953048,0.2576566149,0.0049886604,0.3036969914,0.031414971,0.0200798161,0.2975431759,0.0060307059,0.165552199
0.2197923935,0.1184732052,0.0520952243,0.2576018103,0.0049865376,0.3036572702,0.0314153905,0.0200798495,0.2975007534,0.0060285402,0.1655743037
0.2197105559,0.1184212365,0.0520951584,0.2575470459,0.0049844163,0.3036175646,0.0314159102,0.0200799956,0.2974583607,0.0060263749,0.1655962437
0.2196287445,0.1183693717,0.0520951073,0.257492388,0.0049822963,0.3035778747,0.0314163971,0.0200801212,0.2974159979,0.0060242101,0.1656182849
0.2195469595,0.1183175443,0.0520950708,0.2574378363,0.0049801777,0.3035381344,0.0314168514,0.0200802266,0.2973739294,0.0060220459,0.1656404267
0.2194652011,0.1182657543,0.0520950488,0.2573835224,0.0049780606,0.3034984761,0.0314172732,0.0200803778,0.2973318241,0.0060198821,0.1656625364
0.2193834695,0.1182140677,0.0520949754,0.257329182,0.0049759448,0.3034588997,0.0314177945,0.0200805087,0.2972896821,0.0060177188,0.1656844165
0.2193017649,0.1181624185,0.0520948508,0.257274881,0.0049738303,0.3034195362,0.0314182832,0.0200806194,0.2972473725,0.006015556,0.1657061339
0.2192200874,0.1181108065,0.0520948722,0.2572206196,0.0049717173,0.3033801881,0.0314187396,0.0200807756,0.2972052242,0.0060133937,0.1657277548
0.2191384373,0.1180593628,0.0520949733,0.2571663977,0.0049696057,0.3033409863,0.0314194257,0.0200809117,0.2971630402,0.0060112319,0.1657491487
0.2190568148,0.1180079562,0.0520950231,0.2571122807,0.0049674955,0.3033018649,0.031420079,0.020081093,0.2971208862,0.0060090707,0.1657705126
0.21897522,0.1179565865,0.0520950869,0.2570580727,0.0049653867,0.3032629541,0.0314207648,0.0200812541,0.2970788926,0.00600691,0.165791651
0.2188936531,0.1179052538,0.0520952299,0.2570039695,0.0049632793,0.303224188,0.0314214178,0.0200813951,0.2970367333,0.0060047498,0.1658125649
0.2188121142,0.1178539581,0.0520953867,0.2569499709,0.0049611732,0.3031856959,0.0314220384,0.0200815162,0.2969947341,0.0060025902,0.1658333853
0.2187306037,0.1178026995,0.0520954923,0.2568960118,0.0049590686,0.303147282,0.0314227562,0.0200816822,0.2969527649,0.0060004311,0.1658539828
0.2186491216,0.1177514779,0.0520956765,0.2568421567,0.0049569654,0.3031090109,0.0314234414,0.0200818282,0.2969108254,0.0059982726,0.1658746173
0.2185676681,0.1177002934,0.0520958096,0.256788341,0.0049548636,0.3030706883,0.0314241587,0.0200820189,0.2968689159,0.0059961146,0.1658951594
0.2184862434,0.117649146,0.052095892,0.2567346934,0.0049527632,0.3030325079,0.0314248435,0.0200821896,0.2968271006,0.0059939572,0.165915545
0.2184048477,0.1175981001,0.0520960526,0.2566810205,0.0049506642,0.3029945336,0.031425496,0.0200823405,0.2967853151,0.0059918004,0.1659359035
0.2183234812,0.117547091,0.0520962267,0.2566273866,0.0049485666,0.3029565075,0.0314261163,0.0200825357,0.2967435594,0.0059896441,0.1659561065
0.2182421439,0.117496183,0.0520965425,0.256573856,0.0049464704,0.3029184943,0.0314267045,0.0200827752,0.2967016411,0.0059874884,0.1659763469
0.2181608361,0.1174453757,0.0520968073,0.2565202364,0.0049443756,0.302880366,0.0314272609,0.0200829947,0.296659881,0.0059853333,0.1659964326
0.218079558,0.117394605,0.0520970853,0.2564666562,0.0049422823,0.3028423788,0.0314277856,0.0200832582,0.2966182148,0.0059831788,0.1660164281
0.2179983097,0.1173439346,0.0520973128,0.256413179,0.0049401903,0.3028044046,0.0314283424,0.0200835017,0.2965765783,0.0059810249,0.1660363337
0.2179170913,0.1172933007,0.0520975534,0.2563597411,0.0049380998,0.3027665707,0.0314288676,0.0200837253,0.2965349081,0.0059788716,0.1660560864
0.2178359031,0.1172427032,0.0520978073,0.2563062789,0.0049360106,0.30272894,0.0314294248,0.0200839292,0.2964932044,0.0059767189,0.1660758135
0.2177547452,0.1171922056,0.0520980742,0.2562528561,0.0049339229,0.3026913217,0.0314299505,0.0200841134,0.2964515309,0.0059745668,0.1660955786
0.2176736178,0.1171417442,0.0520982909,0.2561997255,0.0049318366,0.3026540319,0.0314304449,0.020084278,0.2964097612,0.0059724786,0.1661153813
0.217592521,0.1170913192,0.0520985208,0.2561467598,0.0049297518,0.3026168799,0.0314309712,0.0200844231,0.2963680851,0.0059703908,0.1661350953
0.217511455,0.1170409305,0.0520988898,0.2560937694,0.0049276683,0.3025798021,0.0314315292,0.0200845488,0.2963263766,0.0059683034,0.1661547838
0.2174304199,0.1169905781,0.0520992713,0.2560408805,0.0049255863,0.3025428613,0.0314321817,0.0200846553,0.2962845101,0.0059662164,0.1661744469
0.2173494159,0.1169402621,0.0520996028,0.2559880926,0.0049235057,0.3025060568,0.0314328654,0.0200847425,0.2962426747,0.00596413,0.1661940219
0.2172684431,0.1168899825,0.0520999469,0.2559354054,0.0049214265,0.3024691379,0.0314335176,0.0200848106,0.296200808,0.005962044,0.1662135718
0.2171875017,0.1168397392,0.0521003038,0.2558826939,0.0049193487,0.3024324174,0.0314341384,0.0200848597,0.2961589726,0.0059599584,0.1662329716
0.2171065919,0.1167895324,0.0521006108,0.2558300829,0.0049172723,0.3023958948,0.0314347281,0.0200848899,0.2961173556,0.0059578734,0.1662522845
0.2170257138,0.1167393619,0.0521008683,0.2557775099,0.0049151974,0.30235932,0.0314353489,0.0200849012,0.296075645,0.0059557888,0.1662716351
0.2169448676,0.11668929,0.0521011387,0.255724975,0.0049131239,0.30232288,0.0314359387,0.0200848938,0.2960339034,0.0059537047,0.1662908991
0.2168640533,0.1166392543,0.0521013598,0.2556724782,0.0049110519,0.3022864502,0.0314364975,0.0200849297,0.2959923172,0.005951621,0.1663100767
0.2167832712,0.1165893168,0.0521015938,0.2556201432,0.0049089812,0.3022502163,0.0314370874,0.0200849469,0.2959507621,0.0059495379,0.1663294158
0.2167025213,0.1165394772,0.0521018406,0.2555677841,0.004906912,0.3022141158,0.0314377082,0.0200849454,0.2959091762,0.0059474553,0.1663486068
0.2166218039,0.1164897351,0.0521021002,0.2555154631,0.0049048442,0.302178148,0.0314382982,0.0200849254,0.2958676215,0.0059453732,0.1663676503
0.2165411191,0.1164400287,0.0521023725,0.2554631184,0.0049027778,0.3021421896,0.031438919,0.0200849484,0.2958261595,0.0059432916,0.1663866699
0.2164604669,0.1163903582,0.0521026573,0.255410689,0.0049007129,0.3021062406,0.0314395704,0.0200849528,0.2957848514,0.0059412105,0.1664056659
0.2163798477,0.1163408459,0.0521028935,0.2553582982,0.0048986494,0.302070301,0.0314401911,0.0200849388,0.2957434515,0.0059391299,0.1664245768
0.2162992614,0.1162913692,0.0521030812,0.2553058846,0.0048965873,0.302034371,0.0314408423,0.0200849063,0.2957019602,0.0059370499,0.166443403
0.2162187082,0.1162419889,0.0521034038,0.2552535098,0.0048945267,0.3019984507,0.0314415239,0.0200848556,0.2956604393,0.0059349703,0.1664622671
0.2161381883,0.1161926439,0.0521036779,0.2552011127,0.0048924675,0.3019624791,0.0314421748,0.0200847867,0.2956189499,0.0059328914,0.1664809858
0.2160577018,0.1161433951,0.0521040252,0.2551488153,0.0048904097,0.3019264568,0.0314427952,0.0200846996,0.2955773097,0.0059308129,0.1664994991
0.2159772489,0.1160941814,0.0521043242,0.2550964351,0.0048883534,0.3018905054,0.0314433851,0.0200845945,0.295535823,0.005928735,0.1665179292
0.2158968296,0.1160450028,0.0521046355,0.2550440335,0.0048862985,0.3018545641,0.0314439448,0.0200844715,0.295494368,0.0059267183,0.1665362764
0.2158164441,0.1159958594,0.0521048986,0.2549916106,0.004884245,0.3018185726,0.0314445349,0.0200843305,0.2954528844,0.0059247019,0.1665544807
0.2157360925,0.1159467512,0.0521052346,0.2549392271,0.0048822533,0.3017827123,0.0314451551,0.0200841718,0.295411493,0.0059226859,0.166572603
0.215655775,0.1158977384,0.0521055225,0.2548869433,0.0048802629,0.3017468622,0.0314457452,0.0200839955,0.2953703743,0.0059206703,0.1665907039
0.2155754917,0.1158487607,0.0521057626,0.2548346386,0.0048782738,0.3017109623,0.0314463052,0.0200838014,0.2953293468,0.0059186551,0.1666087232
0.2154952427,0.115799818,0.0521060151,0.2547823132,0.0048762859,0.301674953,0.0314469553,0.0200835899,0.2952884702,0.0059166403,0.1666266613
0.2154150281,0.1157509103,0.0521063399,0.2547299077,0.0048742993,0.3016390744,0.0314476353,0.0200833609,0.295247684,0.0059146259,0.1666445186
0.2153348481,0.1157020376,0.052106617,0.2546774823,0.0048723139,0.3016032664,0.0314483449,0.0200831146,0.2952068685,0.005912612,0.1666622952
0.2152547028,0.1156532597,0.0521068467,0.2546250373,0.0048703299,0.3015675286,0.0314491437,0.0200829107,0.2951663222,0.0059105984,0.166680111
0.2151745923,0.1156045168,0.0521070292,0.2545728113,0.0048683471,0.3015318014,0.0314499716,0.0200827489,0.295125627,0.0059085853,0.1666978464
0.2150945168,0.1155558087,0.0521072242,0.2545205061,0.0048663655,0.3014960847,0.0314508881,0.0200825697,0.2950850218,0.0059065726,0.1667155019
0.2150144762,0.1155071355,0.0521074316,0.2544683596,0.0048643853,0.3014602008,0.031451774,0.0200824325,0.2950444467,0.0059045604,0.1667330778
0.2149344709,0.1154584973,0.0521076513,0.2544161345,0.0048624063,0.3014242689,0.0314526887,0.020082337,0.2950039019,0.0059025486,0.1667505151
0.2148545009,0.115409894,0.0521078242,0.2543638903,0.0048604286,0.301388585,0.0314535729,0.020082224,0.2949633873,0.0059005372,0.1667679326
0.2147745662,0.1153613257,0.0521080095,0.2543115684,0.0048584522,0.301352912,0.0314544268,0.0200821526,0.2949229619,0.0058985263,0.1667853895
0.2146946671,0.1153127923,0.0521082071,0.2542591693,0.004856477,0.3013173677,0.0314552505,0.0200820636,0.29488239,0.0058965158,0.1668028854
0.2146148036,0.1152643526,0.0521083583,0.2542067523,0.0048545032,0.3012819518,0.0314560441,0.0200819572,0.2948419073,0.0058945058,0.1668204788
0.2145349759,0.1152160065,0.0521085805,0.2541543177,0.0048525306,0.3012466636,0.0314568078,0.0200818333,0.2948013964,0.0058924963,0.166838228
0.214455184,0.1151678121,0.0521088148,0.2541018657,0.0048505593,0.3012113272,0.0314575417,0.0200817508,0.2947611503,0.0058904872,0.1668559564
0.2143754282,0.115119652,0.0521091197,0.2540493966,0.0048485892,0.3011761765,0.0314583629,0.0200816509,0.2947208757,0.0058884787,0.1668737226
0.2142957084,0.1150715845,0.0521094365,0.2539970275,0.0048466205,0.3011409192,0.0314591543,0.0200815336,0.2946805727,0.0058864705,0.1668912929
0.2142160248,0.1150236095,0.0521097069,0.2539446996,0.004844653,0.3011056723,0.0314599742,0.0200813992,0.2946401836,0.0058844629,0.1669089011
0.2141363775,0.1149756685,0.0521099311,0.253892355,0.0048426868,0.3010703779,0.0314607644,0.0200813058,0.2945997669,0.0058824558,0.1669264307
0.2140567666,0.1149277616,0.0521101674,0.2538399358,0.0048407219,0.3010350942,0.031461525,0.0200811951,0.2945593228,0.0058804492,0.1669438821
0.2139771923,0.1148798886,0.0521103577,0.2537874426,0.0048387583,0.3009998793,0.031462314,0.0200811252,0.2945190255,0.005878443,0.1669613135
0.2138976546,0.1148320498,0.0521106179,0.2537349338,0.004836796,0.3009647329,0.0314630736,0.0200810382,0.2944788165,0.0058764952,0.1669787826
0.2138181536,0.1147842449,0.05211089,0.2536824095,0.004834835,0.3009295394,0.0314638615,0.0200809916,0.2944386379,0.0058745477,0.1669962316
0.2137386895,0.1147364742,0.0521111163,0.25362987,0.0048328752,0.3008942417,0.03146462,0.0200809279,0.2943984897,0.0058726006,0.1670136029
0.2136592623,0.1146887949,0.0521113545,0.2535772581,0.0048309168,0.3008588978,0.0314654068,0.0200809044,0.2943583144,0.0058706538,0.1670309542
0.2135798721,0.1146411496,0.0521115472,0.2535245744,0.0048289596,0.3008235654,0.0314662217,0.0200808638,0.2943183991,0.0058687074,0.1670484004
0.2135005191,0.1145935382,0.0521116946,0.2534719338,0.0048270037,0.3007882446,0.0314670645,0.020080806,0.294278571,0.0058667613,0.1670657692
0.2134212034,0.1145459608,0.052111797,0.2534192791,0.0048250491,0.3007530497,0.0314678781,0.0200807312,0.2942387726,0.0058648157,0.1670831752
0.213341925,0.1144984172,0.0521118544,0.2533666107,0.0048230958,0.3007178662,0.0314686624,0.0200806394,0.294199175,0.0058628704,0.167100504
0.213262684,0.1144509076,0.052112095,0.2533140427,0.0048211438,0.3006825803,0.0314694177,0.0200805877,0.2941597776,0.0058609254,0.1671176989
0.2131834806,0.114403432,0.0521123473,0.2532615179,0.0048191931,0.3006471925,0.0314701441,0.020080519,0.2941203521,0.0058589809,0.1671348175
0.2131043148,0.1143559903,0.0521125546,0.2532090363,0.0048172437,0.3006116468,0.0314708984,0.0200804333,0.2940808421,0.0058570368,0.1671519167
0.2130251868,0.1143085826,0.0521127736,0.2531565979,0.0048152956,0.3005761705,0.0314716805,0.0200803309,0.2940414747,0.005855093,0.1671689966
0.2129460966,0.1142612088,0.0521129479,0.2531041461,0.0048133488,0.3005405937,0.0314724338,0.0200802117,0.2940020231,0.0058531497,0.1671858876
0.2128670443,0.1142139254,0.0521130776,0.2530517941,0.0048114032,0.30050503,0.0314731584,0.0200800758,0.2939626572,0.0058512068,0.1672027033
0.21278803,0.1141666758,0.0521132192,0.2529994852,0.004809459,0.3004694231,0.0314738544,0.0200799234,0.293923433,0.0058492642,0.1672195004
0.2127090538,0.11411946,0.0521133727,0.2529472756,0.0048075161,0.3004337733,0.0314745219,0.0200797544,0.2938843501,0.0058473221,0.1672362227
0.2126301158,0.1140722781,0.0521134819,0.2528949967,0.0048055744,0.300398137,0.0314752172,0.020079569,0.2938453517,0.0058453805,0.1672529265
0.2125512162,0.1140251299,0.0521136031,0.2528427051,0.0048036341,0.3003624023,0.0314759402,0.0200793673,0.2938062697,0.0058434392,0.16726978
0.2124723549,0.1139780156,0.0521137361,0.2527903449,0.004801695,0.3003265697,0.0314766348,0.0200791492,0.2937672722,0.0058414984,0.1672866147
0.212393532,0.1139309352,0.0521138809,0.2527379726,0.0047997573,0.3002906398,0.0314773011,0.020078915,0.2937283032,0.005839558,0.1673033189
0.2123147478,0.1138838885,0.0521139818,0.2526857555,0.0047978766,0.3002546132,0.031477995,0.0200786646,0.2936892512,0.005837618,0.1673198933
0.2122360021,0.1138368757,0.0521140945,0.2526335262,0.004795997,0.3002186016,0.0314786608,0.0200783982,0.2936502837,0.0058356785,0.167336394
0.2121572952,0.1137898968,0.0521142191,0.2525812295,0.0047941185,0.3001824941,0.0314792985,0.0200781712,0.2936114003,0.0058337394,0.1673527102
0.2120786271,0.1137431178,0.0521143,0.2525289766,0.0047922412,0.300146402,0.0314799084,0.0200779283,0.2935725453,0.0058318008,0.1673689536
0.2119999979,0.1136964276,0.0521143928,0.2524768228,0.0047903651,0.3001102148,0.0314805457,0.0200777246,0.2935337189,0.0058298627,0.1673851244
0.2119214077,0.1136498258,0.0521144973,0.2524247126,0.0047884901,0.3000739331,0.0314811553,0.0200775048,0.2934949209,0.005827925,0.1674011676
0.2118428566,0.1136032571,0.0521146136,0.2523726461,0.0047866163,0.3000376675,0.0314817922,0.0200772691,0.2934562616,0.0058259877,0.1674171941
0.2117643446,0.1135567214,0.0521146866,0.2523205681,0.0047847436,0.3000013632,0.0314824015,0.0200770174,0.2934175755,0.005824051,0.1674332039
0.2116858718,0.1135102189,0.0521147165,0.2522685339,0.0047828721,0.2999649655,0.0314829832,0.0200767499,0.2933788079,0.0058221147,0.1674491419
0.2116074384,0.1134637495,0.0521147582,0.2522164885,0.0047810017,0.2999284202,0.0314835374,0.0200764666,0.2933401786,0.0058202337,0.1674649539
0.2115290443,0.1134173679,0.0521148665,0.2521644322,0.0047791325,0.299891728,0.0314842284,0.0200761676,0.2933016322,0.005818353,0.1674806401
0.2114506897,0.1133710193,0.0521149864,0.2521124745,0.0047772644,0.2998549444,0.0314849463,0.020075853,0.2932633325,0.0058165272,0.1674962013
0.2113723746,0.1133247036,0.0521150634,0.252060506,0.0047753975,0.2998181244,0.0314856365,0.0200755228,0.2932251693,0.0058147017,0.1675116923
0.2112940992,0.1132784209,0.052115152,0.2520084726,0.0047735318,0.2997812139,0.0314862992,0.0200751771,0.2931870878,0.0058128763,0.1675272767
0.2112158635,0.1132321711,0.052115198,0.2519565919,0.0047716672,0.2997443219,0.0314869344,0.0200748703,0.2931491421,0.0058110512,0.1675427911
0.2111376675,0.1131860085,0.0521152557,0.2519048092,0.0047698038,0.2997073402,0.0314875423,0.020074548,0.2931113316,0.0058092263,0.1675582357
0.2110595114,0.1131398788,0.0521152709,0.2518530161,0.0047679416,0.2996702151,0.031488123,0.0200742103,0.2930736017,0.0058074015,0.1675736109
0.2109813952,0.1130938359,0.0521153518,0.2518012127,0.0047660805,0.2996329474,0.0314886767,0.0200738573,0.2930361684,0.005805577,0.1675889168
0.210903319,0.1130478256,0.0521155522,0.2517493453,0.0047642205,0.2995956457,0.0314892573,0.020073489,0.2929989764,0.0058037528,0.1676041537
0.2108252829,0.1130018481,0.0521158175,0.2516975759,0.0047623618,0.2995583642,0.0314898109,0.0200731054,0.2929619171,0.0058019287,0.1676193219
0.2107472869,0.1129559032,0.0521162013,0.2516457967,0.0047605042,0.2995209952,0.0314903376,0.0200727067,0.2929249901,0.0058001049,0.1676344754
0.2106693312,0.112909991,0.0521166494,0.2515940079,0.0047586478,0.2994836467,0.0314908376,0.020072293,0.2928883022,0.0057982813,0.1676496678
0.2105914157,0.1128641651,0.0521171616,0.2515422098,0.0047567925,0.2994462117,0.0314913645,0.0200718642,0.2928516918,0.005796458,0.1676649524
0.2105135405,0.1128183717,0.0521177374,0.2514905095,0.0047549384,0.2994086905,0.0314919182,0.0200714205,0.2928151052,0.0057946349,0.1676802753
0.2104357592,0.1127726108,0.0521183233,0.2514388532,0.0047530855,0.2993711904,0.0314924985,0.0200710152,0.2927784891,0.0057928121,0.1676956897
0.2103580182,0.1127268825,0.0521189726,0.2513872943,0.0047512337,0.2993338179,0.0314931054,0.0200705951,0.2927417906,0.0057909895,0.1677110885
0.2102803175,0.1126812398,0.0521195785,0.2513358324,0.0047493831,0.2992964663,0.0314936855,0.02007016,0.2927051695,0.0057891672,0.1677263656
0.2102026574,0.1126356296,0.0521201944,0.2512843082,0.0047475337,0.2992591356,0.031494239,0.0200697101,0.2926686257,0.0057873451,0.1677416806
