DB ID	Is abstract?	Part of Speech	Lemma
499162	False	eng subst	eighth note
499164	False	eng subst	sixteenth note
499166	False	eng subst	thirty-second note
499168	False	eng subst	sixty-fourth note
499170	False	eng subst	grace note
499173	False	eng subst	singing voice
499175	False	eng subst	bass voice
499177	False	eng subst	basso profundo
499179	False	eng subst	baritone voice
499181	False	eng subst	tenor voice
499189	False	eng subst	visual communication
499190	False	eng subst	visual signal
499191	False	eng subst	watch fire
499193	False	eng subst	traffic light
499194	False	eng subst	traffic signal
499196	False	eng subst	green light
499198	False	eng subst	red light
499199	False	eng subst	red light
499200	False	eng subst	warning light
499201	False	eng subst	idiot light
499202	False	eng subst	yellow light
499206	False	eng subst	signal flag
499208	False	eng subst	code flag
499209	False	eng subst	nautical signal flag
499210	False	eng subst	blue peter
499211	False	eng subst	sign language
499213	False	eng subst	finger spelling
499216	False	eng subst	American sign language
499221	False	eng subst	body language
499223	False	eng subst	facial expression
499224	False	eng subst	facial gesture
499231	False	eng subst	wry face
499242	False	eng subst	straight face
499249	False	eng subst	eye contact
499250	False	eng subst	big stick
499267	False	eng subst	national flag
499269	False	eng subst	hammer and sickle
499270	False	eng subst	red flag
499271	False	eng subst	Star of David
499272	False	eng subst	Shield of David
499273	False	eng subst	Magen David
499274	False	eng subst	Mogen David
499275	False	eng subst	Solomon's seal
499277	False	eng subst	merit badge
499279	False	eng subst	Agnus Dei
499280	False	eng subst	Paschal Lamb
499283	False	eng subst	spread eagle
499288	False	eng subst	British Crown
499290	False	eng subst	insignia of rank
499291	False	eng subst	shoulder flash
499292	False	eng subst	service stripe
499294	False	eng subst	hash mark
499296	False	eng subst	positive identification
499297	False	eng subst	negative identification
499298	False	eng subst	facial profiling
499300	False	eng subst	linguistic profiling
499302	False	eng subst	green card
499305	False	eng subst	personal identification number
499307	False	eng subst	PIN number
499310	False	eng subst	acting out
499319	False	eng subst	sneak preview
499341	False	eng subst	public presentation
499351	False	eng subst	benefit concert
499353	False	eng subst	rock concert
499355	False	eng subst	play reading
499360	False	eng subst	song and dance
499361	False	eng subst	theatrical performance
499367	False	eng subst	world premiere
499368	False	eng subst	artificial language
499371	False	eng subst	Basic English
499372	False	eng subst	Blaia Zimondal
499376	False	eng subst	Idiom Neutral
499381	False	eng subst	Lingvo Kosmopolita
499393	False	eng subst	programming language
499394	False	eng subst	programing language
499395	False	eng subst	algebraic language
499396	False	eng subst	algorithmic language
499397	False	eng subst	application-oriented language
499398	False	eng subst	problem-oriented language
499399	False	eng subst	assembly language
499400	False	eng subst	command language
499401	False	eng subst	query language
499402	False	eng subst	search language
499403	False	eng subst	computer language
499404	False	eng subst	computer-oriented language
499405	False	eng subst	machine language
499406	False	eng subst	machine-oriented language
499407	False	eng subst	high-level language
499408	False	eng subst	job-control language
499410	False	eng subst	multidimensional language
499411	False	eng subst	object language
499412	False	eng subst	target language
499413	False	eng subst	object-oriented programming language
499414	False	eng subst	object-oriented programing language
499416	False	eng subst	one-dimensional language
499417	False	eng subst	stratified language
499418	False	eng subst	syntax language
499419	False	eng subst	unstratified language
499422	False	eng subst	list-processing language
499423	False	eng subst	LISP program
499425	False	eng subst	logic programing
499426	False	eng subst	logic programming
499428	False	eng subst	FORTRAN program
499431	False	eng subst	C program
499435	False	eng subst	native language
499436	False	eng subst	indigenous language
499441	False	eng subst	natural language
499443	False	eng subst	mother tongue
499444	False	eng subst	maternal language
499445	False	eng subst	first language
499446	False	eng subst	tone language
499447	False	eng subst	tonal language
499448	False	eng subst	contour language
499449	False	eng subst	register language
499451	False	eng subst	Haitian Creole
499453	False	eng subst	Chinook Jargon
499454	False	eng subst	Oregon Jargon
499456	False	eng subst	lingua franca
499460	False	eng subst	Amerindian language
499461	False	eng subst	American-Indian language
499462	False	eng subst	American Indian
499466	False	eng subst	Algonquian language
499475	False	eng subst	Athapaskan language
499498	False	eng subst	Gros Ventre
499543	False	eng subst	Muskhogean language
499545	False	eng subst	Muskogean language
499554	False	eng subst	Wakashan language
499563	False	eng subst	Shoshonean language
499565	False	eng subst	Shoshonian language
499568	False	eng subst	Caddoan language
499582	False	eng subst	Iroquoian language
499585	False	eng subst	Quechuan language
499590	False	eng subst	Maracan language
499593	False	eng subst	Tupi-Guarani language
499597	False	eng subst	Caribbean language
499599	False	eng subst	Eskimo-Aleut language
499604	False	eng subst	Uto-Aztecan language
499614	False	eng subst	Mayan language
499616	False	eng subst	Chiricahua Apache
499617	False	eng subst	San Carlos Apache
499626	False	eng subst	Siouan language
499628	False	eng subst	Tanoan language
499681	False	eng subst	Nez Perce
499692	False	eng subst	Altaic language
499696	False	eng subst	Turkic language
499722	False	eng subst	Eastern Turki
499724	False	eng subst	Chukchi language
499726	False	eng subst	Tungusic language
499734	False	eng subst	Mongolic language
499742	False	eng subst	Sinitic language
499745	False	eng subst	Mandarin Chinese
499746	False	eng subst	Mandarin dialect
499747	False	eng subst	Beijing dialect
499749	False	eng subst	Wu dialect
499750	False	eng subst	Shanghai dialect
499752	False	eng subst	Yue dialect
499754	False	eng subst	Cantonese dialect
499756	False	eng subst	Min dialect
499763	False	eng subst	Hakka dialect
499765	False	eng subst	Sino-Tibetan language
499767	False	eng subst	Tibeto-Burman language
499806	False	eng subst	Kadai language
499809	False	eng subst	White Tai
499810	False	eng subst	Red Tai
499811	False	eng subst	Tai Dam
499812	False	eng subst	Black Tai
499813	False	eng subst	Tai Nuea
499814	False	eng subst	Chinese Shan
499815	False	eng subst	Dehong Dai
499816	False	eng subst	Tai Long
499818	False	eng subst	Tai Lue
499819	False	eng subst	Xishuangbanna Dai
499820	False	eng subst	Tai Yuan
499821	False	eng subst	Kam Muang
499825	False	eng subst	Southern Tai
499831	False	eng subst	Central Thai
499838	False	eng subst	Austro-Asiatic language
499843	False	eng subst	Hmong language
499851	False	eng subst	Austronesian language
499855	False	eng subst	Eastern Malayo-Polynesian
499861	False	eng subst	Western Malayo-Polynesian
499864	False	eng subst	Bahasa Malaysia
499865	False	eng subst	Bahasa Melayu
499866	False	eng subst	Bahasa Kebangsaan
499868	False	eng subst	Bahasa Indonesia
499879	False	eng subst	Aboriginal Australian
499890	False	eng subst	Papuan language
499892	False	eng subst	Khoisan language
499897	False	eng subst	Indo-European language
499899	False	eng subst	Proto-Indo European
499903	False	eng subst	Gheg dialect
499905	False	eng subst	Tosk dialect
499907	False	eng subst	Armenian language
499913	False	eng subst	Balto-Slavic language
499916	False	eng subst	Slavic language
499918	False	eng subst	Slavonic language
499919	False	eng subst	Old Church Slavonic
499920	False	eng subst	Old Church Slavic
499921	False	eng subst	Church Slavic
499922	False	eng subst	Old Bulgarian
499926	False	eng subst	White Russian
499939	False	eng subst	Baltic language
499940	False	eng subst	Old Prussian
499945	False	eng subst	Germanic language
499946	False	eng subst	West Germanic
499947	False	eng subst	West Germanic language
499949	False	eng subst	English language
499950	False	eng subst	American English
499951	False	eng subst	American language
499953	False	eng subst	African American Vernacular English
499955	False	eng subst	African American English
499956	False	eng subst	Black English
499957	False	eng subst	Black English Vernacular
499958	False	eng subst	Black Vernacular
499959	False	eng subst	Black Vernacular English
499963	False	eng subst	King's English
499964	False	eng subst	Queen's English
499965	False	eng subst	Received Pronunciation
499966	False	eng subst	Middle English
499967	False	eng subst	East Midland
499968	False	eng subst	West Midland
499972	False	eng subst	West Saxon
499973	False	eng subst	Modern English
499974	False	eng subst	Old English
499976	False	eng subst	West Saxon
499980	False	eng subst	Oxford English
499983	False	eng subst	Scots English
499985	False	eng subst	Scottish Lallans
499987	False	eng subst	High German
499988	False	eng subst	German language
499989	False	eng subst	Old High German
499990	False	eng subst	Middle High German
499992	False	eng subst	Pennsylvania Dutch
499993	False	eng subst	Low German
499995	False	eng subst	Old Saxon
499996	False	eng subst	Middle Low German
499999	False	eng subst	Flemish dialect
500003	False	eng subst	Old Norse
500004	False	eng subst	Old Icelandic
500007	False	eng subst	Scandinavian language
500010	False	eng subst	North Germanic
500011	False	eng subst	North Germanic language
500021	False	eng subst	New Norwegian
500028	False	eng subst	Old Frisian
500029	False	eng subst	East Germanic
500030	False	eng subst	East Germanic language
500034	False	eng subst	Uralic language
500096	False	eng subst	Celtic language
500101	False	eng subst	Irish Gaelic
500102	False	eng subst	Old Irish
500103	False	eng subst	Middle Irish
500104	False	eng subst	Scottish Gaelic
500105	False	eng subst	Scots Gaelic
500114	False	eng subst	Italic language
500120	False	eng subst	Old Latin
500121	False	eng subst	classical Latin
500122	False	eng subst	Low Latin
500123	False	eng subst	Vulgar Latin
500124	False	eng subst	Late Latin
500125	False	eng subst	Biblical Latin
500126	False	eng subst	Medieval Latin
500128	False	eng subst	New Latin
500130	False	eng subst	Romance language
500131	False	eng subst	Latinian language
500133	False	eng subst	Old Italian
500137	False	eng subst	Langue d'oil
500138	False	eng subst	Langue d'oil French
500139	False	eng subst	Langue d'oc
500140	False	eng subst	Langue d'oc French
500141	False	eng subst	Old French
500143	False	eng subst	Norman French
500144	False	eng subst	Old North French
500147	False	eng subst	Canadian French
500158	False	eng subst	Mexican Spanish
500176	False	eng subst	East Tocharian
500177	False	eng subst	Turfan dialect
500179	False	eng subst	West Tocharian
500180	False	eng subst	Kuchean dialect
500182	False	eng subst	Sanskritic language
500208	False	eng subst	Indo-Iranian language
500213	False	eng subst	Dardic language
500223	False	eng subst	Iranian language
500230	False	eng subst	Dari Persian
500248	False	eng subst	Anatolian language
500257	False	eng subst	Hellenic language
500258	False	eng subst	Modern Greek
500259	False	eng subst	New Greek
500263	False	eng subst	Late Greek
500264	False	eng subst	Medieval Greek
500265	False	eng subst	Middle Greek
500266	False	eng subst	Byzantine Greek
500268	False	eng subst	Ancient Greek
500271	False	eng subst	Ionic dialect
500272	False	eng subst	Classical Greek
500274	False	eng subst	Aeolic dialect
500277	False	eng subst	Arcadic dialect
500279	False	eng subst	Doric dialect
500281	False	eng subst	Caucasian language
500290	False	eng subst	Dravidian language
500291	False	eng subst	South Dravidian
500302	False	eng subst	South-Central Dravidian
500310	False	eng subst	Central Dravidian
500316	False	eng subst	North Dravidian
500332	False	eng subst	West Chadic
500363	False	eng subst	East Chadic
500367	False	eng subst	Chadic language
500370	False	eng subst	Afroasiatic language
500372	False	eng subst	Afrasian language
500376	False	eng subst	Modern Hebrew
500378	False	eng subst	Assyrian Akkadian
500381	False	eng subst	Ethiopian language
500383	False	eng subst	Arabic language
500385	False	eng subst	Biblical Aramaic
500386	False	eng subst	Assyrian Neo-Aramaic
500391	False	eng subst	Maltese language
500394	False	eng subst	Canaanitic language
500400	False	eng subst	Hamitic language
500403	False	eng subst	Demotic script
500411	False	eng subst	Niger-Kordofanian language
500415	False	eng subst	Bantoid language
500456	False	eng subst	West African
500470	False	eng subst	Nilo-Saharan language
500473	False	eng subst	Nilotic language
500482	False	eng subst	nontextual matter
500483	False	eng subst	graphic design
500486	False	eng subst	pictorial matter
500493	False	eng subst	graphical record
500494	False	eng subst	graphical recording
500495	False	eng subst	frequency-response curve
500496	False	eng subst	frequency-response characteristic
500498	False	eng subst	characteristic curve
500499	False	eng subst	characterisic function
500500	False	eng subst	organization chart
500501	False	eng subst	color chart
500502	False	eng subst	color circle
500503	False	eng subst	color wheel
500504	False	eng subst	bar chart
500505	False	eng subst	bar graph
500507	False	eng subst	eye chart
500508	False	eng subst	flip chart
500509	False	eng subst	slide chart
500511	False	eng subst	wheel chart
500512	False	eng subst	pie chart
500513	False	eng subst	star chart
500515	False	eng subst	population profile
500517	False	eng subst	tabular matter
500519	False	eng subst	comic strip
500520	False	eng subst	cartoon strip
500537	False	eng subst	Laffer curve
500538	False	eng subst	learning curve
500540	False	eng subst	radiation pattern
500541	False	eng subst	radiation diagram
500544	False	eng subst	major lobe
500548	False	eng subst	dramatic art
500554	False	eng subst	theatrical production
500556	False	eng subst	coup de theatre
500557	False	eng subst	coup de theatre
500558	False	eng subst	summer stock
500559	False	eng subst	dramatic composition
500560	False	eng subst	dramatic work
500563	False	eng subst	dramatic play
500566	False	eng subst	Grand Guignol
500570	False	eng subst	theater of the absurd
500579	False	eng subst	prompt copy
500584	False	eng subst	actor's line
500597	False	eng subst	shooting script
500603	False	eng subst	line of gab
500605	False	eng subst	string of words
500606	False	eng subst	word string
500607	False	eng subst	linguistic string
500616	False	eng subst	acting out
500622	False	eng subst	closet drama
500624	False	eng subst	black comedy
500625	False	eng subst	commedia dell'arte
500626	False	eng subst	dark comedy
500628	False	eng subst	farce comedy
500630	False	eng subst	high comedy
500631	False	eng subst	low comedy
500637	False	eng subst	situation comedy
500640	False	eng subst	situation comedy
500645	False	eng subst	miracle play
500646	False	eng subst	morality play
500647	False	eng subst	mystery play
500648	False	eng subst	Passion play
500649	False	eng subst	satyr play
500652	False	eng subst	musical comedy
500653	False	eng subst	musical theater
500654	False	eng subst	curtain raiser
500655	False	eng subst	galanty show
500656	False	eng subst	shadow show
500657	False	eng subst	shadow play
500658	False	eng subst	puppet show
500659	False	eng subst	puppet play
500660	False	eng subst	minstrel show
500664	False	eng subst	Ziegfeld Follies
500665	False	eng subst	variety show
500668	False	eng subst	music hall
500674	False	eng subst	monophonic music
500677	False	eng subst	polyphonic music
500678	False	eng subst	concerted music
500684	False	eng subst	black music
500685	False	eng subst	African-American music
500686	False	eng subst	classical music
500688	False	eng subst	serious music
500689	False	eng subst	chamber music
500691	False	eng subst	comic opera
500692	False	eng subst	opera bouffe
500694	False	eng subst	opera comique
500695	False	eng subst	grand opera
500696	False	eng subst	musical drama
500698	False	eng subst	light opera
500700	False	eng subst	musical harmony
500705	False	eng subst	four-part harmony
500712	False	eng subst	melodic line
500714	False	eng subst	melodic phrase
500717	False	eng subst	theme song
500719	False	eng subst	signature tune
500720	False	eng subst	theme song
500722	False	eng subst	melodic theme
500723	False	eng subst	musical theme
500736	False	eng subst	part music
500740	False	eng subst	voice part
500743	False	eng subst	musical accompaniment
500750	False	eng subst	bass part
500751	False	eng subst	ground bass
500752	False	eng subst	figured bass
500753	False	eng subst	basso continuo
500755	False	eng subst	thorough bass
500757	False	eng subst	religious music
500758	False	eng subst	church music
500772	False	eng subst	Hare Krishna
500775	False	eng subst	Gregorian chant
500776	False	eng subst	cantus firmus
500777	False	eng subst	religious song
500779	False	eng subst	Negro spiritual
500781	False	eng subst	Christmas carol
500788	False	eng subst	Dies Irae
500795	False	eng subst	Te Deum
500796	False	eng subst	musical composition
500800	False	eng subst	piece of music
500801	False	eng subst	musical arrangement
500804	False	eng subst	instrumental music
500818	False	eng subst	chorale prelude
500846	False	eng subst	enigma canon
500847	False	eng subst	enigmatic canon
500848	False	eng subst	enigmatical canon
500849	False	eng subst	riddle canon
500851	False	eng subst	concerto grosso
500861	False	eng subst	piano sonata
500866	False	eng subst	symphonic music
500868	False	eng subst	musical passage
500873	False	eng subst	musical phrase
500878	False	eng subst	plagal cadence
500879	False	eng subst	amen cadence
500888	False	eng subst	symphonic poem
500889	False	eng subst	tone poem
500901	False	eng subst	national anthem
500903	False	eng subst	The Star-Spangled Banner
500906	False	eng subst	short aria
500914	False	eng subst	sea chantey
500926	False	eng subst	drinking song
500927	False	eng subst	folk song
500929	False	eng subst	folk ballad
500932	False	eng subst	blue note
500934	False	eng subst	love song
500943	False	eng subst	love lyric
500945	False	eng subst	golden oldie
500954	False	eng subst	banquet song
500956	False	eng subst	torch song
500957	False	eng subst	work song
500965	False	eng subst	dance music
500979	False	eng subst	paso doble
500991	False	eng subst	serial music
500993	False	eng subst	twelve-tone music
500994	False	eng subst	12-tone music
500995	False	eng subst	twelve-tone system
500996	False	eng subst	12-tone system
501001	False	eng subst	marching music
501003	False	eng subst	military march
501004	False	eng subst	military music
501005	False	eng subst	martial music
501008	False	eng subst	processional march
501009	False	eng subst	recessional march
501010	False	eng subst	funeral march
501011	False	eng subst	dead march
501012	False	eng subst	wedding march
501013	False	eng subst	popular music
501014	False	eng subst	popular music genre
501016	False	eng subst	disco music
501018	False	eng subst	pop music
501020	False	eng subst	folk music
501021	False	eng subst	ethnic music
501023	False	eng subst	country music
501024	False	eng subst	country and western
501025	False	eng subst	C and W
501026	False	eng subst	dance music
501027	False	eng subst	danceroom music
501028	False	eng subst	ballroom music
501034	False	eng subst	gospel singing
501038	False	eng subst	hillbilly music
501039	False	eng subst	square-dance music
501046	False	eng subst	cool jazz
501048	False	eng subst	hot jazz
501049	False	eng subst	modern jazz
501050	False	eng subst	new jazz
501051	False	eng subst	neo jazz
501053	False	eng subst	rap music
501055	False	eng subst	rhythm and blues
501056	False	eng subst	R and B
501058	False	eng subst	rock 'n' roll
501061	False	eng subst	rock and roll
501063	False	eng subst	rock music
501064	False	eng subst	heavy metal
501065	False	eng subst	heavy metal music
501066	False	eng subst	progressive rock
501067	False	eng subst	art rock
501068	False	eng subst	psychedelic rock
501069	False	eng subst	acid rock
501070	False	eng subst	punk rock
501074	False	eng subst	swing music
501078	False	eng subst	expressive style
501084	False	eng subst	black humor
501085	False	eng subst	black humour
501111	False	eng subst	manner of speaking
501114	False	eng subst	music genre
501115	False	eng subst	musical genre
501117	False	eng subst	musical style
501132	False	eng subst	mot juste
501148	False	eng subst	choice of words
501151	False	eng subst	paralinguistic communication
501153	False	eng subst	sharp tongue
501156	False	eng subst	tone of voice
501172	False	eng subst	pitch contour
501173	False	eng subst	intonation pattern
501186	False	eng subst	tonic accent
501187	False	eng subst	pitch accent
501188	False	eng subst	word stress
501189	False	eng subst	word accent
501190	False	eng subst	sentence stress
501192	False	eng subst	speech rhythm
501195	False	eng subst	musical rhythm
501215	False	eng subst	turn of phrase
501216	False	eng subst	turn of expression
501253	False	eng subst	writing style
501254	False	eng subst	literary genre
501260	False	eng subst	heroic poetry
501261	False	eng subst	epic poetry
501266	False	eng subst	poetic rhythm
501267	False	eng subst	rhythmic pattern
501276	False	eng subst	sprung rhythm
501277	False	eng subst	common measure
501278	False	eng subst	common meter
501279	False	eng subst	metrical foot
501281	False	eng subst	metrical unit
501300	False	eng subst	internal rhyme
501302	False	eng subst	initial rhyme
501303	False	eng subst	beginning rhyme
501304	False	eng subst	head rhyme
501306	False	eng subst	vowel rhyme
501308	False	eng subst	consonant rhyme
501309	False	eng subst	double rhyme
501310	False	eng subst	rhyme royal
501311	False	eng subst	ottava rima
501312	False	eng subst	eye rhyme
501313	False	eng subst	rhetorical device
501344	False	eng subst	dramatic irony
501356	False	eng subst	hysteron proteron
501369	False	eng subst	figure of speech
501378	False	eng subst	dead metaphor
501379	False	eng subst	frozen metaphor
501380	False	eng subst	mixed metaphor
501381	False	eng subst	synesthetic metaphor
501391	False	eng subst	auditory communication
501393	False	eng subst	speech communication
501394	False	eng subst	spoken communication
501395	False	eng subst	spoken language
501397	False	eng subst	voice communication
501398	False	eng subst	oral communication
501410	False	eng subst	speech sound
501420	False	eng subst	vowel sound
501421	False	eng subst	accentual system
501422	False	eng subst	prosodic system
501423	False	eng subst	consonant system
501424	False	eng subst	consonantal system
501425	False	eng subst	morphophonemic system
501426	False	eng subst	phonemic system
501427	False	eng subst	phonological system
501428	False	eng subst	phonologic system
501430	False	eng subst	tense system
501431	False	eng subst	tone system
501432	False	eng subst	tonal system
501433	False	eng subst	vowel system
501437	False	eng subst	murmur vowel
501439	False	eng subst	stem vowel
501440	False	eng subst	thematic vowel
501445	False	eng subst	vowel point
501448	False	eng subst	alveolar consonant
501449	False	eng subst	dental consonant
501453	False	eng subst	stop consonant
501456	False	eng subst	plosive consonant
501457	False	eng subst	plosive speech sound
501465	False	eng subst	labial consonant
501467	False	eng subst	labiodental consonant
501470	False	eng subst	labial stop
501471	False	eng subst	glottal stop
501472	False	eng subst	glottal plosive
501473	False	eng subst	glottal catch
501477	False	eng subst	suction stop
501479	False	eng subst	continuant consonant
501481	False	eng subst	fricative consonant
501485	False	eng subst	sibilant consonant
501487	False	eng subst	affricate consonant
501489	False	eng subst	nasal consonant
501491	False	eng subst	orinasal phone
501497	False	eng subst	voiceless consonant
501499	False	eng subst	velar consonant
501501	False	eng subst	guttural consonant
501503	False	eng subst	pharyngeal consonant
501505	False	eng subst	voiced sound
501524	False	eng subst	blue murder
501530	False	eng subst	hue and cry
501542	False	eng subst	war cry
501543	False	eng subst	war whoop
501544	False	eng subst	rallying cry
501545	False	eng subst	battle cry
501551	False	eng subst	Bronx cheer
501563	False	eng subst	dirty word
501568	False	eng subst	curse word
501601	False	eng subst	belly laugh
501624	False	eng subst	speech production
501632	False	eng subst	stage whisper
501640	False	eng subst	speech pattern
501652	False	eng subst	tongue twister
501656	False	eng subst	phatic speech
501657	False	eng subst	phatic communication
501659	False	eng subst	social intercourse
501670	False	eng subst	chit chat
501671	False	eng subst	small talk
501676	False	eng subst	chin wag
501678	False	eng subst	chin wagging
501687	False	eng subst	pious platitude
501693	False	eng subst	shop talk
501697	False	eng subst	idle words
501707	False	eng subst	idle talk
501709	False	eng subst	chin music
501711	False	eng subst	sweet nothings
501712	False	eng subst	honeyed words
501720	False	eng subst	indirect discourse
501721	False	eng subst	direct discourse
501722	False	eng subst	direct quotation
501729	False	eng subst	verbal expression
501731	False	eng subst	cold turkey
501743	False	eng subst	rap session
501744	False	eng subst	second-hand speech
501745	False	eng subst	table talk
501746	False	eng subst	telephone conversation
501748	False	eng subst	pillow talk
501751	False	eng subst	group discussion
501752	False	eng subst	bull session
501759	False	eng subst	panel discussion
501762	False	eng subst	public discussion
501767	False	eng subst	press conference
501768	False	eng subst	news conference
501770	False	eng subst	pretrial conference
501771	False	eng subst	round table
501773	False	eng subst	round-table conference
501780	False	eng subst	reading clinic
501781	False	eng subst	basketball clinic
501782	False	eng subst	baseball clinic
501783	False	eng subst	hockey clinic
501784	False	eng subst	executive session
501785	False	eng subst	closed session
501787	False	eng subst	confirmation hearing
501788	False	eng subst	skull session
501789	False	eng subst	special session
501795	False	eng subst	diplomatic negotiations
501796	False	eng subst	dollar diplomacy
501797	False	eng subst	power politics
501798	False	eng subst	gunboat diplomacy
501800	False	eng subst	shuttle diplomacy
501801	False	eng subst	Strategic Arms Limitation Talks
501804	False	eng subst	collective bargaining
501810	False	eng subst	horse trading
501818	False	eng subst	anatomical reference
501821	False	eng subst	sound bite
501827	False	eng subst	catch phrase
501829	False	eng subst	war cry
501830	False	eng subst	rallying cry
501831	False	eng subst	battle cry
501840	False	eng subst	Murphy's Law
501841	False	eng subst	Sod's Law
501856	False	eng subst	idiomatic expression
501857	False	eng subst	phrasal idiom
501858	False	eng subst	set phrase
501864	False	eng subst	non-standard speech
501865	False	eng subst	baby talk
501867	False	eng subst	baby talk
501873	False	eng subst	eye dialect
501888	False	eng subst	rhyming slang
501890	False	eng subst	slang expression
501891	False	eng subst	slang term
501893	False	eng subst	magic spell
501894	False	eng subst	magical spell
501906	False	eng subst	speech act
501909	False	eng subst	contract offer
501910	False	eng subst	marriage proposal
501911	False	eng subst	proposal of marriage
501912	False	eng subst	marriage offer
501924	False	eng subst	first reading
501925	False	eng subst	second reading
501928	False	eng subst	previous question
501945	False	eng subst	buyout bid
501947	False	eng subst	preliminary prospectus
501948	False	eng subst	red herring
501949	False	eng subst	tender offer
501951	False	eng subst	rights offering
501952	False	eng subst	rights issue
501955	False	eng subst	peace offering
501956	False	eng subst	olive branch
501968	False	eng subst	marching orders
501971	False	eng subst	call up
501978	False	eng subst	Ten Commandments
501980	False	eng subst	Presidential Directive
501983	False	eng subst	open sesame
501989	False	eng subst	lexical disambiguation
501999	False	eng subst	literal interpretation
502018	False	eng subst	informed consent
502039	False	eng subst	out-of-court settlement
502040	False	eng subst	property settlement
502041	False	eng subst	accord and satisfaction
502042	False	eng subst	severance agreement
502043	False	eng subst	golden handshake
502044	False	eng subst	suicide pact
502045	False	eng subst	modus vivendi
502047	False	eng subst	Missouri Compromise
502074	False	eng subst	difference of opinion
502076	False	eng subst	straw man
502082	False	eng subst	special pleading
502094	False	eng subst	generation gap
502121	False	eng subst	indirect request
502132	False	eng subst	flag waving
502182	False	eng subst	margin call
502184	False	eng subst	wage claim
502185	False	eng subst	pay claim
502186	False	eng subst	trick or treat
502201	False	eng subst	third degree
502203	False	eng subst	direct examination
502204	False	eng subst	redirect examination
502207	False	eng subst	leading question
502208	False	eng subst	yes-no question
502210	False	eng subst	job interview
502211	False	eng subst	employment interview
502212	False	eng subst	telephone interview
502216	False	eng subst	interrogative sentence
502220	False	eng subst	bar examination
502221	False	eng subst	bar exam
502222	False	eng subst	comprehensive examination
502225	False	eng subst	entrance examination
502226	False	eng subst	entrance exam
502227	False	eng subst	final examination
502228	False	eng subst	final exam
502230	False	eng subst	litmus test
502231	False	eng subst	midterm examination
502232	False	eng subst	midterm exam
502234	False	eng subst	pop quiz
502236	False	eng subst	oral exam
502237	False	eng subst	oral examination
502238	False	eng subst	viva voce
502240	False	eng subst	preliminary examination
502241	False	eng subst	preliminary exam
502244	False	eng subst	test paper
502245	False	eng subst	examination paper
502246	False	eng subst	exam paper
502247	False	eng subst	question sheet
502251	False	eng subst	non sequitur
502262	False	eng subst	Urim and Thummim
502271	False	eng subst	word picture
502305	False	eng subst	double negative
502306	False	eng subst	double negative
502321	False	eng subst	contradiction in terms
502332	False	eng subst	short shrift
502333	False	eng subst	summary treatment
502363	False	eng subst	pet peeve
502371	False	eng subst	making known
502379	False	eng subst	pink slip
502381	False	eng subst	divine revelation
502388	False	eng subst	sackcloth and ashes
502397	False	eng subst	news leak
502409	False	eng subst	judicial admission
502411	False	eng subst	wage concession
502423	False	eng subst	written report
502427	False	eng subst	case study
502428	False	eng subst	white book
502429	False	eng subst	white paper
502430	False	eng subst	blue book
502431	False	eng subst	green paper
502432	False	eng subst	progress report
502433	False	eng subst	position paper
502434	False	eng subst	medical report
502435	False	eng subst	report card
502446	False	eng subst	Canterbury Tales
502448	False	eng subst	tall tale
502450	False	eng subst	folk tale
502451	False	eng subst	Arabian Nights' Entertainment
502452	False	eng subst	Arabian Nights
502453	False	eng subst	Thousand and One Nights
502454	False	eng subst	sob story
502455	False	eng subst	sob stuff
502457	False	eng subst	fairy tale
502458	False	eng subst	fairy story
502459	False	eng subst	nursery rhyme
502472	False	eng subst	word of mouth
502475	False	eng subst	malicious gossip
502477	False	eng subst	talk of the town
502479	False	eng subst	wake-up call
502483	False	eng subst	Emergency Alert System
502487	False	eng subst	false alarm
502491	False	eng subst	strategic warning
502492	False	eng subst	tactical warning
502494	False	eng subst	warning of attack
502495	False	eng subst	warning of war
502499	False	eng subst	Hippocratic oath
502502	False	eng subst	word of honor
502504	False	eng subst	clean bill of health
502514	False	eng subst	rain check
502518	False	eng subst	thank you
502520	False	eng subst	curtain call
502550	False	eng subst	calling into question
502551	False	eng subst	demand for explanation
502552	False	eng subst	demand for identification
502582	False	eng subst	bill of indictment
502583	False	eng subst	murder charge
502584	False	eng subst	murder indictment
502585	False	eng subst	true bill
502589	False	eng subst	blame game
502605	False	eng subst	unspoken accusation
502606	False	eng subst	veiled accusation
502615	False	eng subst	Gettysburg Address
502618	False	eng subst	inaugural address
502621	False	eng subst	keynote speech
502622	False	eng subst	keynote address
502624	False	eng subst	public lecture
502627	False	eng subst	nominating speech
502628	False	eng subst	nominating address
502633	False	eng subst	public speaking
502636	False	eng subst	oral presentation
502639	False	eng subst	public debate
502642	False	eng subst	epideictic oratory
502648	False	eng subst	stump speech
502649	False	eng subst	salutatory address
502650	False	eng subst	salutatory oration
502653	False	eng subst	valedictory address
502654	False	eng subst	valedictory oration
502662	False	eng subst	Sermon on the Mount
502672	False	eng subst	bell ringing
502676	False	eng subst	pep talk
502690	False	eng subst	promotional material
502695	False	eng subst	public relations
502700	False	eng subst	book jacket
502701	False	eng subst	dust cover
502702	False	eng subst	dust jacket
502703	False	eng subst	dust wrapper
502708	False	eng subst	sales talk
502709	False	eng subst	sales pitch
502719	False	eng subst	newspaper ad
502720	False	eng subst	newspaper advertisement
