psychoza maniakalno-depresyjna


rozdwojenie jaźni


lokomotywa spalinowa


autobus szynowy


dział wodny


dział wód


afazja amnestyczna


płaszczyzna styczna


spójnik współrzędny


spójnik podrzędny


spójnik łączny


spójnik przeciwstawny


spójnik wynikowy


reakcja jądrowa


kryształ mieszany


nadwozie samonośne


głowica konwencjonalna


obrzęk złośliwy


ociężałość umysłowa


rój meteorów


bieluń dziędzierzawa


liryka bezpośrednia


liryka pośrednia


bierka szachowa


goniec hetmański


jesion mannowy


model fizyczny


roślina oleista


dwutlenek węgla


ditlenek węgla


tlenek węgla (IV)


łabędź czarny


edredon okazały


tracz bielaczek


sroka zwyczajna


sroka czarnodzioba


strefa litoralna


sroka amerykańska


wrona siwa


wróbel mazurek


śnieżka zwyczajna


wróbel skalny


słowik rdzawy


drozd śpiewak


drozd oliwkowy


jaskółka oknówka


jaskółka dymówka


skowronek zwyczajny


skowronek polny


gruczoł zapachowy


jezioro meandrowe


sikora czubatka


sikora modra


pylica azbestowa


sikorka uboga


sikora uboga


pylica krzemowa płuc


rumień lombardzki


szpak zwyczajny


pasterz różowy


szpak jednobarwny


stwardnienie tętnic


sterownik automatyczny


busola deklinacyjna


busola inklinacyjna


chronometr morski


chronometr okrętowy


cięgno napędowe


wrona czarna


zięba zwyczajna


frezarka glebowa


frezarka kopiarka


zięba jer


czyż zwyczajny


czyż pospolity


makolągwa zwyczajna


czeczotka zwyczajna


gil zwyczajny


sójka zwyczajna


sójka syberyjska


sójka złowroga


świergotek drzewny


pliszka siwa


pliszka żółta


pliszka górska


wilga zwyczajna


pelikan różowy


pelikan baba


pelikan kędzierzawy


głuptak biały


kormoran czarny


kormoran czubaty


czapla siwa


czapla purpurowa


czapla biała


czapla nadobna


marabut afrykański


tracz nurogęś


bekas kszyk


ptak wodno-błotny


bekas mały


biegus zmienny


biegus rdzawy


biegus mały


mewa czarnogłowa


mewa srebrzysta


rybitwa rzeczna


rybitwa białoskrzydła


rybitwa białowąsa


interferometr laserowy


interferometr optyczny


interferometr ultradźwiękowy


bemol podwójny


klucz skrzypcowy


mechanizm korbowy


lorneta nożycowa


manometr próżniowy


urna kanopska


błona odwracalna


rusznica przeciwpancerna


siewnik rzutowy


spektrograf astronomiczny


suwnica bramowa


suwnica mostowa


lampa fluorescencyjna


piaskarka algierska


piaskarka hiszpańska


lampa elektronowa


dźwigacz dachowy


izotop promieniotwórczy


broń lufowa


bezwodnik kwasu organicznego


bezwodnik ftalowy


bezwodnik octowy


bezwodnik kwasu octowego


bezwodnik kwasu kumarowego


czteroboran sodu


tetraboran sodu


boraks rodzimy


kwas chlorowodorowy


przędza zgrzebna


cyjanek potasu


węglowodór nienasycony


glikol etylenowy


sól kwaśna


wodorek azotu(III)


fletnia Pana


gęśliki podhalańskie


pędnik o napędzie mięśniowym


pędnik o napędzie mechanicznym


pędnik azymutalny


pędnik cykloidalny


pędnik wodnoodrzutowy


pędnik gazoodrzutowy


koło łopatkowe


śruba okrętowa


harmonia ręczna


warga sromowa


szlachta chodaczkowa


szlachta chorągwiana


szlachta szaraczkowa


szlachta zagrodowa


szlachta zaściankowa


wyprawa krzyżowa


spękanie ciosowe


wstrząśnienie mózgu


zgorzel gazowa


system dedukcyjny


funkcja trygonometryczna


przestrzeń topologiczna


jednostka informacji


metoda numeryczna


operacja logiczna


relacja logiczna


wodorotlenek potasu


wodorotlenek sodu


zasada sodowa


narząd gębowy


tekst poboczny


tarczka sygnalizacyjna


doktor Kościoła


relacja leksykalna


cząstka słowotwórcza


temat słowotwórczy


gniazdo słowotwórcze


sylaba mocna


sylaba słaba


sylaba otwarta


sylaba zamknięta


jer mocny


jer słaby


jer tylny


jer przedni


głoska otwarta


samogłoska czysta


samogłoska długa


samogłoska krótka


samogłoska neutralna


samogłoska niska


samogłoska wysoka


samogłoska nosowa


samogłoska ustna


samogłoska okrągła


samogłoska zaokrąglona


samogłoska płaska


samogłoska przednia


samogłoska tylna


samogłoska ścieśniona


samogłoska pochylona


samogłoska średnia


samogłoska środkowa


samogłoska centralna


samogłoska zredukowana


samogłoska przymknięta


samogłoska otwarta


spółgłoska dźwięczna


spółgłoska bezdźwięczna


spółgłoska zwarta


spółgłoska szczelinowa


spółgłoska zwarto-szczelinowa


